WORD	FREQUENCY	LENGTH	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
ito	29099	3	3	o	0.16438233101493072	4.283011157987658	F
naman	24447	5	1	n	2.635748251842036	2.635748251842036	F
naman	24447	5	2	a	0.44999024370915974	1.0961984430318477	F
naman	24447	5	3	m	3.6008558263874146	3.9382382237652753	F
naman	24447	5	4	a	0.2724768323608083	1.4920885043771825	F
naman	24447	5	5	n	0.27939611418503535	3.5336225302526523	F
isang	24402	4	1	i	4.697707107056828	4.697707107056828	F
isang	24402	4	2	s	1.8477251388578197	6.012102815115907	F
isang	24402	4	3	a	0.2765819018935453	2.9018370715850264	F
isang	24402	4	4	N	0.419111160562627	4.34761921424026	F
kanyang	24003	6	1	k	4.010130992969824	4.010130992969824	F
kanyang	24003	6	2	a	0.4230398519377847	1.0961984430318477	F
kanyang	24003	6	3	n	1.8407528931461001	2.9086120784039995	F
kanyang	24003	6	4	y	0.7076398312657015	4.941300125933141	F
kanyang	24003	6	5	a	-0.0	2.8731814097148165	F
kanyang	24003	6	6	N	0.28334640424146035	3.8059632547076756	F
niya	23884	4	1	n	2.635748251842036	2.635748251842036	F
niya	23884	4	2	i	2.0877033128926876	2.787263805762809	F
niya	23884	4	3	y	2.042451908310434	3.9687196460273735	F
niya	23884	4	4	a	0.013631192648439396	1.4920885043771825	F
siya	23727	4	1	s	2.683693855496989	2.683693855496989	F
siya	23727	4	2	i	2.0409971380432523	2.787263805762809	F
siya	23727	4	3	y	2.0628946628510745	3.9687196460273735	F
siya	23727	4	4	a	0.028163375732670637	1.4920885043771825	F
nang	22971	3	1	n	2.635748251842036	2.635748251842036	F
nang	22971	3	2	a	0.44999024370915974	1.0961984430318477	F
nang	22971	3	3	N	3.996818401972453	4.495222456450965	F
lang	22082	3	1	l	5.3098705038195995	5.3098705038195995	F
lang	22082	3	2	a	0.6028614467879265	1.0961984430318477	F
lang	22082	3	3	N	1.448677309430711	4.495222456450965	F
rin	20758	3	1	r	6.271717851210414	6.271717851210414	F
rin	20758	3	2	i	0.8545033821862869	2.787263805762809	F
rin	20758	3	3	n	0.34823602256913316	2.9086120784039995	F
ko	16677	2	1	k	4.010130992969824	4.010130992969824	F
ko	16677	2	2	o	2.9866746396800457	4.93991689458265	F
pero	14897	4	1	p	4.036284432687899	4.036284432687899	F
pero	14897	4	2	e	3.5033555319405676	5.432876683943896	F
pero	14897	4	3	r	0.24010938463286832	4.6837437391406525	F
pero	14897	4	4	o	0.17335352981390295	3.8858480158681616	F
kaya	14606	4	1	k	4.010130992969824	4.010130992969824	F
kaya	14606	4	2	a	0.4230398519377847	1.0961984430318477	F
kaya	14606	4	3	y	3.367076959249108	3.9687196460273735	F
kaya	14606	4	4	a	0.09747142936561996	1.4920885043771825	F
kanilang	13295	7	1	k	4.010130992969824	4.010130992969824	F
kanilang	13295	7	2	a	0.4230398519377847	1.0961984430318477	F
kanilang	13295	7	3	n	1.8407528931461001	2.9086120784039995	F
kanilang	13295	7	4	i	1.5774822228325178	2.7930761177255796	F
kanilang	13295	7	5	l	0.03980416376255535	3.32226022842934	F
kanilang	13295	7	6	a	-0.0	1.9094948380587076	F
kanilang	13295	7	7	N	0.2260308031602972	2.977664600215034	F
o	11726	1	1	o	6.564613589323487	6.564613589323487	F
nila	11541	4	1	n	2.635748251842036	2.635748251842036	F
nila	11541	4	2	i	2.0877033128926876	2.787263805762809	F
nila	11541	4	3	l	3.046369963138034	3.4361129381715827	F
nila	11541	4	4	a	0.059551289347224624	1.4920885043771825	F
sila	11532	4	1	s	2.683693855496989	2.683693855496989	F
sila	11532	4	2	i	2.0409971380432523	2.787263805762809	F
sila	11532	4	3	l	3.101662889085373	3.4361129381715827	F
sila	11532	4	4	a	0.037743162658898245	1.4920885043771825	F
noong	11203	4	1	n	2.635748251842036	2.635748251842036	F
noong	11203	4	2	o	5.349474597349233	4.93991689458265	F
noong	11203	4	3	o	0.36402789764359444	4.283011157987658	F
noong	11203	4	4	N	0.014988841460853528	4.34761921424026	F
lamang	10810	5	1	l	5.3098705038195995	5.3098705038195995	F
lamang	10810	5	2	a	0.6028614467879265	1.0961984430318477	F
lamang	10810	5	3	m	2.443545440823792	3.9382382237652753	F
lamang	10810	5	4	a	0.007061035430001157	1.4920885043771825	F
lamang	10810	5	5	N	0.045363695495455325	3.3110838356381684	F
wala	10641	4	1	w	7.231285566246403	7.231285566246403	F
wala	10641	4	2	a	0.2193226690561607	1.0961984430318477	F
wala	10641	4	3	l	0.0351522944540876	3.4361129381715827	F
wala	10641	4	4	a	0.050973849999869945	1.4920885043771825	F
niyang	9547	5	1	n	2.635748251842036	2.635748251842036	F
niyang	9547	5	2	i	2.0877033128926876	2.787263805762809	F
niyang	9547	5	3	y	2.042451908310434	3.9687196460273735	F
niyang	9547	5	4	a	0.013631192648439396	1.4920885043771825	F
niyang	9547	5	5	N	1.8154706748792542	3.3110838356381684	F
of	9495	2	1	o	6.564613589323487	6.564613589323487	F
of	9495	2	2	f	1.8010432480658671	8.078694514973975	F
walang	9240	5	1	w	7.231285566246403	7.231285566246403	F
walang	9240	5	2	a	0.2193226690561607	1.0961984430318477	F
walang	9240	5	3	l	0.0351522944540876	3.4361129381715827	F
walang	9240	5	4	a	0.050973849999869945	1.4920885043771825	F
walang	9240	5	5	N	1.1054255684941672	3.3110838356381684	F
nga	9055	2	1	N	3.59878817099777	3.59878817099777	F
nga	9055	2	2	a	3.891532635741778	1.0961984430318477	F
siyang	8254	5	1	s	2.683693855496989	2.683693855496989	F
siyang	8254	5	2	i	2.0409971380432523	2.787263805762809	F
siyang	8254	5	3	y	2.0628946628510745	3.9687196460273735	F
siyang	8254	5	4	a	0.028163375732670637	1.4920885043771825	F
siyang	8254	5	5	N	1.9424347124661858	3.3110838356381684	F
ayon	8222	4	1	a	2.682988471357509	2.682988471357509	F
ayon	8222	4	2	y	2.8426317261749463	5.261734081430376	F
ayon	8222	4	3	o	3.1963042033560924	4.283011157987658	F
ayon	8222	4	4	n	0.088639027101624	4.612319134496021	F
umano	8136	5	1	u	6.512841243558113	6.512841243558113	F
umano	8136	5	2	m	1.2226779480388572	6.7569273286897635	F
umano	8136	5	3	a	0.1706122817415655	2.9018370715850264	F
umano	8136	5	4	n	0.6146541856579613	4.612319134496021	F
umano	8136	5	5	o	0.012686917333746633	4.143147833007325	F
mula	8047	4	1	m	3.6982852907303885	3.6982852907303885	F
mula	8047	4	2	u	3.964791625048321	4.42333174084987	F
mula	8047	4	3	l	0.7207403219629079	3.4361129381715827	F
mula	8047	4	4	a	0.45778452945713494	1.4920885043771825	F
mo	7650	2	1	m	3.6982852907303885	3.6982852907303885	F
mo	7650	2	2	o	4.850618883216362	4.93991689458265	F
dapat	7542	5	1	d	5.2823552542606285	5.2823552542606285	F
dapat	7542	5	2	a	0.6065836026857205	1.0961984430318477	F
dapat	7542	5	3	p	3.0461667924660962	5.409400549645635	F
dapat	7542	5	4	a	-0.0	1.4920885043771825	F
dapat	7542	5	5	t	-0.0	3.796418824375713	F
ngayon	7481	5	1	N	3.59878817099777	3.59878817099777	F
ngayon	7481	5	2	a	3.891532635741778	1.0961984430318477	F
ngayon	7481	5	3	y	0.9379027882571679	3.9687196460273735	F
ngayon	7481	5	4	o	-0.0	3.8858480158681616	F
ngayon	7481	5	5	n	0.5185980740053009	3.5336225302526523	F
bilang	7464	5	1	b	5.1042104373315595	5.1042104373315595	F
bilang	7464	5	2	i	1.9353478449827792	2.787263805762809	F
bilang	7464	5	3	l	1.6846781303524954	3.4361129381715827	F
bilang	7464	5	4	a	0.2135497591587375	1.4920885043771825	F
bilang	7464	5	5	N	-0.0	3.3110838356381684	F
lahat	7375	5	1	l	5.3098705038195995	5.3098705038195995	F
lahat	7375	5	2	a	0.6028614467879265	1.0961984430318477	F
lahat	7375	5	3	h	3.03563332698459	4.754061691740545	F
lahat	7375	5	4	a	0.01904447293806449	1.4920885043771825	F
lahat	7375	5	5	t	-0.0	3.796418824375713	F
isa	7169	3	1	i	4.697707107056828	4.697707107056828	F
isa	7169	3	2	s	1.8477251388578197	6.012102815115907	F
isa	7169	3	3	a	0.2765819018935453	2.9018370715850264	F
nasa	7125	4	1	n	2.635748251842036	2.635748251842036	F
nasa	7125	4	2	a	0.44999024370915974	1.0961984430318477	F
nasa	7125	4	3	s	4.868430068389325	4.453997079373751	F
nasa	7125	4	4	a	0.06684654728236493	1.4920885043771825	F
kahit	7118	5	1	k	4.010130992969824	4.010130992969824	F
kahit	7118	5	2	a	0.4230398519377847	1.0961984430318477	F
kahit	7118	5	3	h	3.7972341880535385	4.754061691740545	F
kahit	7118	5	4	i	0.6702996026423119	2.7930761177255796	F
kahit	7118	5	5	t	0.11787623144086486	3.796418824375713	F
habang	7006	5	1	h	5.210343097944956	5.210343097944956	F
habang	7006	5	2	a	1.8152473211642077	1.0961984430318477	F
habang	7006	5	3	b	1.9363523521973305	4.956009767896201	F
habang	7006	5	4	a	0.032718256977760866	1.4920885043771825	F
habang	7006	5	5	N	0.0468007834677906	3.3110838356381684	F
upang	6818	4	1	u	6.512841243558113	6.512841243558113	F
upang	6818	4	2	p	2.373737432359022	7.231361791502407	F
upang	6818	4	3	a	0.1941255244970267	2.9018370715850264	F
upang	6818	4	4	N	-0.0	4.34761921424026	F
ba	6797	2	1	b	5.1042104373315595	5.1042104373315595	F
ba	6797	2	2	a	1.1328117324087748	1.0961984430318477	F
po	6203	2	1	p	4.036284432687899	4.036284432687899	F
po	6203	2	2	o	4.005589283432652	4.93991689458265	F
biktima	6048	7	1	b	5.1042104373315595	5.1042104373315595	F
biktima	6048	7	2	i	1.9353478449827792	2.787263805762809	F
biktima	6048	7	3	k	2.001697621346172	4.861790107277684	F
biktima	6048	7	4	t	-0.0	5.220111593451073	F
biktima	6048	7	5	i	-0.0	3.5151433261280642	F
biktima	6048	7	6	m	-0.0	5.518541751017147	F
biktima	6048	7	7	a	-0.0	2.3130199117503634	F
dalawang	6046	7	1	d	5.2823552542606285	5.2823552542606285	F
dalawang	6046	7	2	a	0.6065836026857205	1.0961984430318477	F
dalawang	6046	7	3	l	2.5274867758608903	3.4361129381715827	F
dalawang	6046	7	4	a	0.09506013008363114	1.4920885043771825	F
dalawang	6046	7	5	w	0.22153698399096447	5.674177359919168	F
dalawang	6046	7	6	a	0.012357921727624403	1.9094948380587076	F
dalawang	6046	7	7	N	0.5086911523169423	2.977664600215034	F
namin	6041	5	1	n	2.635748251842036	2.635748251842036	F
namin	6041	5	2	a	0.44999024370915974	1.0961984430318477	F
namin	6041	5	3	m	3.6008558263874146	3.9382382237652753	F
namin	6041	5	4	i	2.5534671827407323	2.7930761177255796	F
namin	6041	5	5	n	0.01520390863820639	3.5336225302526523	F
matapos	5953	7	1	m	3.6982852907303885	3.6982852907303885	F
matapos	5953	7	2	a	1.0845267756440313	1.0961984430318477	F
matapos	5953	7	3	t	3.0843840217614837	4.373355208102644	F
matapos	5953	7	4	a	0.37168433171211346	1.4920885043771825	F
matapos	5953	7	5	p	1.0130454201244008	5.408520348307912	F
matapos	5953	7	6	o	0.0245100655535788	3.522298913965695	F
matapos	5953	7	7	s	-0.0	4.273304910605249	F
saan	5919	4	1	s	2.683693855496989	2.683693855496989	F
saan	5919	4	2	a	0.5491376122986366	1.0961984430318477	F
saan	5919	4	3	a	6.002982649004608	2.9018370715850264	F
saan	5919	4	4	n	0.04888522630916048	4.612319134496021	F
ibang	5649	4	1	i	4.697707107056828	4.697707107056828	F
ibang	5649	4	2	b	3.809933175882747	7.683211829404032	F
ibang	5649	4	3	a	0.6537845334655937	2.9018370715850264	F
ibang	5649	4	4	N	0.19063248281355533	4.34761921424026	F
itong	5528	4	1	i	4.697707107056828	4.697707107056828	F
itong	5528	4	2	t	1.8741378656121601	4.368097381177837	F
itong	5528	4	3	o	0.16438233101493072	4.283011157987658	F
itong	5528	4	4	N	2.6470678804819316	4.34761921424026	F
maging	5507	5	1	m	3.6982852907303885	3.6982852907303885	F
maging	5507	5	2	a	1.0845267756440313	1.0961984430318477	F
maging	5507	5	3	g	2.178156634919453	3.996820377745799	F
maging	5507	5	4	i	1.8887234699146347	2.7930761177255796	F
maging	5507	5	5	N	0.5390940201947236	3.3110838356381684	F
kasama	5497	6	1	k	4.010130992969824	4.010130992969824	F
kasama	5497	6	2	a	0.4230398519377847	1.0961984430318477	F
kasama	5497	6	3	s	2.9071861130510266	4.453997079373751	F
kasama	5497	6	4	a	0.9735185767915108	1.4920885043771825	F
kasama	5497	6	5	m	0.7872867224959614	5.119490214055658	F
kasama	5497	6	6	a	0.022059325613421728	1.9094948380587076	F
nina	5376	4	1	n	2.635748251842036	2.635748251842036	F
nina	5376	4	2	i	2.0877033128926876	2.787263805762809	F
nina	5376	4	3	n	4.202501349516556	2.9086120784039995	F
nina	5376	4	4	a	0.45760327308866766	1.4920885043771825	F
kapag	5351	5	1	k	4.010130992969824	4.010130992969824	F
kapag	5351	5	2	a	0.4230398519377847	1.0961984430318477	F
kapag	5351	5	3	p	3.8228111981328756	5.409400549645635	F
kapag	5351	5	4	a	0.36156348642141506	1.4920885043771825	F
kapag	5351	5	5	g	0.8126987414908475	4.7991928812891365	F
sinabi	5348	6	1	s	2.683693855496989	2.683693855496989	F
sinabi	5348	6	2	i	2.0409971380432523	2.787263805762809	F
sinabi	5348	6	3	n	3.2459500975575275	2.9086120784039995	F
sinabi	5348	6	4	a	0.6145750603264735	1.4920885043771825	F
sinabi	5348	6	5	b	0.6958317216495994	5.313381698532412	F
sinabi	5348	6	6	i	-0.0	2.8032536754914705	F
kasi	5305	4	1	k	4.010130992969824	4.010130992969824	F
kasi	5305	4	2	a	0.4230398519377847	1.0961984430318477	F
kasi	5305	4	3	s	2.9071861130510266	4.453997079373751	F
kasi	5305	4	4	i	1.8452130015687047	2.7930761177255796	F
kanya	5209	5	1	k	4.010130992969824	4.010130992969824	F
kanya	5209	5	2	a	0.4230398519377847	1.0961984430318477	F
kanya	5209	5	3	n	1.8407528931461001	2.9086120784039995	F
kanya	5209	5	4	y	0.7076398312657015	4.941300125933141	F
kanya	5209	5	5	a	-0.0	2.8731814097148165	F
hanggang	5191	6	1	h	5.210343097944956	5.210343097944956	F
hanggang	5191	6	2	a	1.8152473211642077	1.0961984430318477	F
hanggang	5191	6	3	N	2.3117298177684944	4.495222456450965	F
hanggang	5191	6	4	g	0.13672007528462188	6.144440961680616	F
hanggang	5191	6	5	a	-0.0	2.8731814097148165	F
hanggang	5191	6	6	N	-0.0	3.8059632547076756	F
ating	5172	4	1	a	2.682988471357509	2.682988471357509	F
ating	5172	4	2	t	2.23695387171515	4.368097381177837	F
ating	5172	4	3	i	4.338431039883626	4.818990585474588	F
ating	5172	4	4	N	0.22095714178756962	4.34761921424026	F
ilang	5159	4	1	i	4.697707107056828	4.697707107056828	F
ilang	5159	4	2	l	3.9092859867626664	6.640385972161457	F
ilang	5159	4	3	a	0.2104298541453544	2.9018370715850264	F
ilang	5159	4	4	N	0.6655384054365866	4.34761921424026	F
naging	5117	5	1	n	2.635748251842036	2.635748251842036	F
naging	5117	5	2	a	0.44999024370915974	1.0961984430318477	F
naging	5117	5	3	g	3.9101690077642783	3.996820377745799	F
naging	5117	5	4	i	2.3480003935969433	2.7930761177255796	F
naging	5117	5	5	N	0.15084666963164914	3.3110838356381684	F
natin	5100	5	1	n	2.635748251842036	2.635748251842036	F
natin	5100	5	2	a	0.44999024370915974	1.0961984430318477	F
natin	5100	5	3	t	4.898791345200862	4.373355208102644	F
natin	5100	5	4	i	0.916922111646608	2.7930761177255796	F
natin	5100	5	5	n	0.5981036004092225	3.5336225302526523	F
nasabing	5043	7	1	n	2.635748251842036	2.635748251842036	F
nasabing	5043	7	2	a	0.44999024370915974	1.0961984430318477	F
nasabing	5043	7	3	s	4.868430068389325	4.453997079373751	F
nasabing	5043	7	4	a	0.06684654728236493	1.4920885043771825	F
nasabing	5043	7	5	b	1.418967996912755	5.313381698532412	F
nasabing	5043	7	6	i	-0.0	2.8032536754914705	F
nasabing	5043	7	7	N	0.07578746646114344	2.977664600215034	F
anak	4917	4	1	a	2.682988471357509	2.682988471357509	F
anak	4917	4	2	n	5.018292881998186	6.112650056085471	F
anak	4917	4	3	a	1.7716476974068394	2.9018370715850264	F
anak	4917	4	4	k	0.05692792786336181	5.589524487579961	F
laban	4861	5	1	l	5.3098705038195995	5.3098705038195995	F
laban	4861	5	2	a	0.6028614467879265	1.0961984430318477	F
laban	4861	5	3	b	3.2644429680869274	4.956009767896201	F
laban	4861	5	4	a	0.061941640779409585	1.4920885043771825	F
laban	4861	5	5	n	0.20331156485154947	3.5336225302526523	F
kami	4852	4	1	k	4.010130992969824	4.010130992969824	F
kami	4852	4	2	a	0.4230398519377847	1.0961984430318477	F
kami	4852	4	3	m	3.805119394919542	3.9382382237652753	F
kami	4852	4	4	i	0.9516097451884963	2.7930761177255796	F
ka	4688	2	1	k	4.010130992969824	4.010130992969824	F
ka	4688	2	2	a	0.4230398519377847	1.0961984430318477	F
nitong	4659	5	1	n	2.635748251842036	2.635748251842036	F
nitong	4659	5	2	i	2.0877033128926876	2.787263805762809	F
nitong	4659	5	3	t	4.9065809047109274	4.373355208102644	F
nitong	4659	5	4	o	-0.0	3.8858480158681616	F
nitong	4659	5	5	N	-0.0	3.3110838356381684	F
alam	4626	4	1	a	2.682988471357509	2.682988471357509	F
alam	4626	4	2	l	5.680478658393488	6.640385972161457	F
alam	4626	4	3	a	0.7709119045928369	2.9018370715850264	F
alam	4626	4	4	m	0.43056751448693364	6.345929385713988	F
suspek	4605	6	1	s	2.683693855496989	2.683693855496989	F
suspek	4605	6	2	u	4.618415633104682	4.42333174084987	F
suspek	4605	6	3	s	1.6536105690126564	4.453997079373751	F
suspek	4605	6	4	p	0.6579932031093203	6.067369354384062	F
suspek	4605	6	5	e	-0.0	4.873769111580573	F
suspek	4605	6	6	k	0.03313838285176272	5.303422376713296	F
sabi	4479	4	1	s	2.683693855496989	2.683693855496989	F
sabi	4479	4	2	a	0.5491376122986366	1.0961984430318477	F
sabi	4479	4	3	b	5.670303364110563	4.956009767896201	F
sabi	4479	4	4	i	0.27947994884713206	2.7930761177255796	F
silang	4259	5	1	s	2.683693855496989	2.683693855496989	F
silang	4259	5	2	i	2.0409971380432523	2.787263805762809	F
silang	4259	5	3	l	3.101662889085373	3.4361129381715827	F
silang	4259	5	4	a	0.037743162658898245	1.4920885043771825	F
silang	4259	5	5	N	1.8772640385350956	3.3110838356381684	F
ano	4158	3	1	a	2.682988471357509	2.682988471357509	F
ano	4158	3	2	n	5.018292881998186	6.112650056085471	F
ano	4158	3	3	o	1.6556365242308217	4.283011157987658	F
bagong	4153	5	1	b	5.1042104373315595	5.1042104373315595	F
bagong	4153	5	2	a	1.1328117324087748	1.0961984430318477	F
bagong	4153	5	3	g	2.5159255395680273	3.996820377745799	F
bagong	4153	5	4	o	1.0429512188209518	3.8858480158681616	F
bagong	4153	5	5	N	-0.0	3.3110838356381684	F
marami	4113	6	1	m	3.6982852907303885	3.6982852907303885	F
marami	4113	6	2	a	1.0845267756440313	1.0961984430318477	F
marami	4113	6	3	r	3.38197332700076	4.6837437391406525	F
marami	4113	6	4	a	0.650347422167682	1.4920885043771825	F
marami	4113	6	5	m	0.15247256791742875	5.119490214055658	F
marami	4113	6	6	i	0.02148461857361424	2.8032536754914705	F
nilang	4112	5	1	n	2.635748251842036	2.635748251842036	F
nilang	4112	5	2	i	2.0877033128926876	2.787263805762809	F
nilang	4112	5	3	l	3.046369963138034	3.4361129381715827	F
nilang	4112	5	4	a	0.059551289347224624	1.4920885043771825	F
nilang	4112	5	5	N	1.9808397181402477	3.3110838356381684	F
unang	3916	4	1	u	6.512841243558113	6.512841243558113	F
unang	3916	4	2	n	2.6875960972704984	6.112650056085471	F
unang	3916	4	3	a	0.1541761161121255	2.9018370715850264	F
unang	3916	4	4	N	0.5260585780096761	4.34761921424026	F
araw	3798	4	1	a	2.682988471357509	2.682988471357509	F
araw	3798	4	2	r	6.238599250332369	6.377945407644188	F
araw	3798	4	3	a	0.7331174798799244	2.9018370715850264	F
araw	3798	4	4	w	0.2701076928348088	6.693882501256341	F
loob	3789	4	1	l	5.3098705038195995	5.3098705038195995	F
loob	3789	4	2	o	3.5973863167217757	4.93991689458265	F
loob	3789	4	3	o	1.0209788395040253	4.283011157987658	F
loob	3789	4	4	b	-0.0	5.870034578020768	F
namang	3745	5	1	n	2.635748251842036	2.635748251842036	F
namang	3745	5	2	a	0.44999024370915974	1.0961984430318477	F
namang	3745	5	3	m	3.6008558263874146	3.9382382237652753	F
namang	3745	5	4	a	0.2724768323608083	1.4920885043771825	F
namang	3745	5	5	N	2.986015926908576	3.3110838356381684	F
talaga	3713	6	1	t	5.316053469836981	5.316053469836981	F
talaga	3713	6	2	a	1.2063119658789931	1.0961984430318477	F
talaga	3713	6	3	l	2.5700240104152168	3.4361129381715827	F
talaga	3713	6	4	a	0.26914834480301864	1.4920885043771825	F
talaga	3713	6	5	g	0.0369741759399803	4.7991928812891365	F
talaga	3713	6	6	a	-0.0	1.9094948380587076	F
kahapon	3670	7	1	k	4.010130992969824	4.010130992969824	F
kahapon	3670	7	2	a	0.4230398519377847	1.0961984430318477	F
kahapon	3670	7	3	h	3.7972341880535385	4.754061691740545	F
kahapon	3670	7	4	a	1.5106215904325084	1.4920885043771825	F
kahapon	3670	7	5	p	0.23324611342987883	5.408520348307912	F
kahapon	3670	7	6	o	-0.0	3.522298913965695	F
kahapon	3670	7	7	n	-0.0	3.2597387195121525	F
dito	3622	4	1	d	5.2823552542606285	5.2823552542606285	F
dito	3622	4	2	i	2.91303287828017	2.787263805762809	F
dito	3622	4	3	t	1.7978781210631427	4.373355208102644	F
dito	3622	4	4	o	-0.0	3.8858480158681616	F
buhay	3512	5	1	b	5.1042104373315595	5.1042104373315595	F
buhay	3512	5	2	u	2.4508540948690154	4.42333174084987	F
buhay	3512	5	3	h	2.3080313051670456	4.754061691740545	F
buhay	3512	5	4	a	0.09126657206071566	1.4920885043771825	F
buhay	3512	5	5	y	0.04889623099039276	5.011676630826528	F
agad	3510	4	1	a	2.682988471357509	2.682988471357509	F
agad	3510	4	2	g	6.83593240631731	4.9855572766515825	F
agad	3510	4	3	a	0.3621196147008861	2.9018370715850264	F
agad	3510	4	4	d	0.15754127698647993	4.47285016763484	F
bakit	3403	5	1	b	5.1042104373315595	5.1042104373315595	F
bakit	3403	5	2	a	1.1328117324087748	1.0961984430318477	F
bakit	3403	5	3	k	3.5484926321697388	4.861790107277684	F
bakit	3403	5	4	i	0.29773084667902666	2.7930761177255796	F
bakit	3403	5	5	t	-0.0	3.796418824375713	F
tungkol	3360	6	1	t	5.316053469836981	5.316053469836981	F
tungkol	3360	6	2	u	2.163904814017897	4.42333174084987	F
tungkol	3360	6	3	N	2.4915653394959336	4.495222456450965	F
tungkol	3360	6	4	k	-0.0	5.589524487579961	F
tungkol	3360	6	5	o	0.13006794353717363	4.143147833007325	F
tungkol	3360	6	6	l	-0.0	4.831372908534054	F
taong	3336	4	1	t	5.316053469836981	5.316053469836981	F
taong	3336	4	2	a	1.2063119658789931	1.0961984430318477	F
taong	3336	4	3	o	2.717696068963369	4.283011157987658	F
taong	3336	4	4	N	0.8718720064301021	4.34761921424026	F
de	3289	2	1	d	5.2823552542606285	5.2823552542606285	F
de	3289	2	2	e	3.334116213435499	5.432876683943896	F
kong	3266	3	1	k	4.010130992969824	4.010130992969824	F
kong	3266	3	2	o	2.9866746396800457	4.93991689458265	F
kong	3266	3	3	N	2.582718224861434	4.495222456450965	F
ngayong	3236	5	1	N	3.59878817099777	3.59878817099777	F
ngayong	3236	5	2	a	3.891532635741778	1.0961984430318477	F
ngayong	3236	5	3	y	0.9379027882571679	3.9687196460273735	F
ngayong	3236	5	4	o	-0.0	3.8858480158681616	F
ngayong	3236	5	5	N	1.7276175971274144	3.3110838356381684	F
bansa	3236	5	1	b	5.1042104373315595	5.1042104373315595	F
bansa	3236	5	2	a	1.1328117324087748	1.0961984430318477	F
bansa	3236	5	3	n	3.30472800917936	2.9086120784039995	F
bansa	3236	5	4	s	0.44753841834349917	5.286597648750833	F
bansa	3236	5	5	a	-0.0	2.8731814097148165	F
maraming	3152	7	1	m	3.6982852907303885	3.6982852907303885	F
maraming	3152	7	2	a	1.0845267756440313	1.0961984430318477	F
maraming	3152	7	3	r	3.38197332700076	4.6837437391406525	F
maraming	3152	7	4	a	0.650347422167682	1.4920885043771825	F
maraming	3152	7	5	m	0.15247256791742875	5.119490214055658	F
maraming	3152	7	6	i	0.02148461857361424	2.8032536754914705	F
maraming	3152	7	7	N	1.2046952630638275	2.977664600215034	F
sana	3148	4	1	s	2.683693855496989	2.683693855496989	F
sana	3148	4	2	a	0.5491376122986366	1.0961984430318477	F
sana	3148	4	3	n	5.86704362650334	2.9086120784039995	F
sana	3148	4	4	a	0.794864902148352	1.4920885043771825	F
in	3131	2	1	i	4.697707107056828	4.697707107056828	F
in	3131	2	2	n	2.8716862603799953	6.112650056085471	F
ngunit	3124	5	1	N	3.59878817099777	3.59878817099777	F
ngunit	3124	5	2	u	6.607870175414359	4.42333174084987	F
ngunit	3124	5	3	n	-0.0	2.9086120784039995	F
ngunit	3124	5	4	i	-0.0	2.7930761177255796	F
ngunit	3124	5	5	t	-0.0	3.796418824375713	F
aquino	2987	6	1	a	2.682988471357509	2.682988471357509	F
aquino	2987	6	2	q	7.588367090885809	10.149957562516494	F
aquino	2987	6	3	u	-0.0	6.510463244100127	F
aquino	2987	6	4	i	-0.0	2.7930761177255796	F
aquino	2987	6	5	n	-0.0	3.5336225302526523	F
