WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
baqa	1164	4	4	3	q	2.910474932957557	5.084061390982704	F
baqa	1164	4	4	4	a	4.422233000683048	2.1585477907093464	F
di	1031	2	2	1	d	5.461286173116011	5.044644412488806	F
di	1031	2	2	2	i	2.1711333900219536	2.1074155831564583	F
hiyya	884	5	4	1	h	5.306889669148373	4.976599998365179	F
hiyya	884	5	4	2	i	1.871869666688759	2.1074155831564583	F
hiyya	884	5	4	3	y	1.0202572134769434	4.219105657267918	F
hiyya	884	5	4	4	y	-0.0	4.878234212609812	F
hiyya	884	5	4	5	a	-0.0	2.0581231396716166	F
aywa	856	4	4	1	a	3.2794947332770583	3.200563531881547	F
aywa	856	4	4	2	y	5.109322275214079	6.664337822905036	F
aywa	856	4	4	3	w	0.5450907752068105	4.260917962049665	F
aywa	856	4	4	4	a	-0.0	2.1585477907093464	F
Tab	751	3	3	1	T	6.209880219532421	5.710485469105932	F
Tab	751	3	3	2	a	0.308623840662321	1.5141923339263639	F
Tab	751	3	3	3	b	1.5739685816035245	4.439581467933721	F
in	717	2	2	1	i	3.217255879662107	3.153909800975479	F
in	717	2	2	2	n	2.266926451963099	4.186609709630285	F
Tayyib	708	6	6	1	T	6.175932493918023	5.710485469105932	F
Tayyib	708	6	6	2	a	0.300534088875894	1.5141923339263639	F
Tayyib	708	6	6	3	y	7.947393424567691	4.219105657267918	F
Tayyib	708	6	6	4	y	-0.0	4.878234212609812	F
Tayyib	708	6	6	5	i	-0.0	2.6805268076332727	F
Tayyib	708	6	6	6	b	-0.0	4.668806210887708	F
walla	698	5	5	1	w	3.7481593494282164	3.656660362060507	F
walla	698	5	5	2	a	2.776956775089277	1.5141923339263639	F
walla	698	5	5	3	l	0.7289282751007878	2.948664072668662	F
walla	698	5	5	4	l	0.6102292593315863	4.201204030977571	F
walla	698	5	5	5	a	0.8566975219674509	2.0581231396716166	F
inti	649	4	4	1	i	3.2110972694575195	3.153909800975479	F
inti	649	4	4	2	n	2.2409068399816694	4.186609709630285	F
inti	649	4	4	3	t	1.0939393283266439	4.091635893311689	F
inti	649	4	4	4	i	1.667054121540118	2.798169823680633	F
hina	618	4	4	1	h	5.198833532884052	4.976599998365179	F
hina	618	4	4	2	i	1.612528178549802	2.1074155831564583	F
hina	618	4	4	3	n	2.255930536113122	3.576523862206714	F
hina	618	4	4	4	a	2.8981203859807865	2.1585477907093464	F
kAn	600	3	3	1	k	4.53579058410126	4.397702856767622	F
kAn	600	3	3	2	A	3.528769100816033	3.8939855055750163	F
kAn	600	3	3	3	n	0.6975163229343261	3.576523862206714	F
iHna	576	4	4	1	i	3.2045219652825354	3.153909800975479	F
iHna	576	4	4	2	H	8.52034165328937	7.21243502987433	F
iHna	576	4	4	3	n	0.09451759878428977	3.576523862206714	F
iHna	576	4	4	4	a	-0.0	2.1585477907093464	F
rabbina	574	7	7	1	r	6.965893575601187	6.345890909415832	F
rabbina	574	7	7	2	a	1.6650157522871911	1.5141923339263639	F
rabbina	574	7	7	3	b	1.4486410295083758	4.439581467933721	F
rabbina	574	7	7	4	b	-0.0	5.635267260067961	F
rabbina	574	7	7	5	i	3.4713057189255894	2.6805268076332727	F
rabbina	574	7	7	6	n	0.027385887795079136	2.9411882398230254	F
rabbina	574	7	7	7	a	-0.0	2.0874473803523794	F
fI	573	2	2	1	f	4.833813776306311	4.671696474591282	F
fI	573	2	2	2	I	3.9916095043836073	6.1700477199101105	F
mhm	569	3	3	1	m	3.3890917289869416	3.331579433390396	F
mhm	569	3	3	2	h	4.532682882837295	3.940158383694673	F
mhm	569	3	3	3	m	-0.0	4.104431498616777	F
wallAhi	566	7	6	1	w	3.7303293604498275	3.656660362060507	F
wallAhi	566	7	6	2	a	2.6690209639930322	1.5141923339263639	F
wallAhi	566	7	6	3	l	0.6510228652392714	2.948664072668662	F
wallAhi	566	7	6	4	l	0.5129187058584286	4.201204030977571	F
wallAhi	566	7	6	5	A	1.1591225053452205	4.913274765308515	F
wallAhi	566	7	6	6	h	-0.0	4.235846803611603	F
wallAhi	566	7	6	7	i	-0.0	2.372463613626036	F
law	537	3	3	1	l	4.701215645619928	4.561990814572333	F
law	537	3	3	2	a	0.7268639025740864	1.5141923339263639	F
law	537	3	3	3	w	2.746605017828126	4.260917962049665	F
dilwaqti	523	8	4	1	d	5.240181057084139	5.044644412488806	F
dilwaqti	523	8	4	2	i	1.5771385324155445	2.1074155831564583	F
dilwaqti	523	8	4	3	l	1.6955510230852573	2.948664072668662	F
dilwaqti	523	8	4	4	w	-0.0	4.932663148837235	F
dilwaqti	523	8	4	5	a	-0.0	2.0581231396716166	F
dilwaqti	523	8	4	6	q	-0.0	5.061311496814191	F
dilwaqti	523	8	4	7	t	-0.0	4.22321724271898	F
dilwaqti	523	8	4	8	i	-0.0	3.2362288501914067	F
kull	521	4	4	1	k	4.516761250693324	4.397702856767622	F
kull	521	4	4	2	u	1.6431373970786152	4.010873103836747	F
kull	521	4	4	3	l	1.7929764282232625	2.948664072668662	F
kull	521	4	4	4	l	-0.0	4.201204030977571	F
zayy	501	4	4	1	z	9.653533263474259	7.6393366281457205	F
zayy	501	4	4	2	a	0.42681466705519744	1.5141923339263639	F
zayy	501	4	4	3	y	2.34577483684173	4.219105657267918	F
zayy	501	4	4	4	y	-0.0	4.878234212609812	F
qawi	496	4	4	1	q	5.75022034659508	5.490047919397707	F
qawi	496	4	4	2	a	1.030899097957271	1.5141923339263639	F
qawi	496	4	4	3	w	1.774574539155788	4.260917962049665	F
qawi	496	4	4	4	i	-0.0	2.798169823680633	F
kuwayyis	488	8	8	1	k	4.5088926752252565	4.397702856767622	F
kuwayyis	488	8	8	2	u	1.6258176336329975	4.010873103836747	F
kuwayyis	488	8	8	3	w	2.6144221011948208	4.260917962049665	F
kuwayyis	488	8	8	4	a	-0.0	2.1585477907093464	F
kuwayyis	488	8	8	5	y	-0.0	4.923557738570375	F
kuwayyis	488	8	8	6	y	-0.0	4.150830689849275	F
kuwayyis	488	8	8	7	i	-0.0	2.372463613626036	F
kuwayyis	488	8	8	8	s	-0.0	3.864515922722222	F
lamma	481	5	4	1	l	4.6859982492625125	4.561990814572333	F
lamma	481	5	4	2	a	0.7165886010691093	1.5141923339263639	F
lamma	481	5	4	3	m	2.905490212043497	4.104431498616777	F
lamma	481	5	4	4	m	-0.0	5.053621301131269	F
lamma	481	5	4	5	a	-0.0	2.0581231396716166	F
lissa	473	5	4	1	l	4.683838425515269	4.561990814572333	F
lissa	473	5	4	2	i	2.765310219860168	2.1074155831564583	F
lissa	473	5	4	3	s	1.3775728270332663	4.870609013999471	F
lissa	473	5	4	4	s	-0.0	4.722316069161379	F
lissa	473	5	4	5	a	-0.0	2.0581231396716166	F
Tabcan	471	6	5	1	T	6.002284120541704	5.710485469105932	F
Tabcan	471	6	5	2	a	0.26261446840079283	1.5141923339263639	F
Tabcan	471	6	5	3	b	1.1709750743039333	4.439581467933721	F
Tabcan	471	6	5	4	c	1.389543429536635	5.853937662608408	F
Tabcan	471	6	5	5	a	-0.0	2.0581231396716166	F
Tabcan	471	6	5	6	n	-0.0	2.9411882398230254	F
ilHamdulillA	451	12	4	1	i	3.1933487132904483	3.153909800975479	F
ilHamdulillA	451	12	4	2	l	0.8225154325741764	3.8102248023371383	F
ilHamdulillA	451	12	4	3	H	4.256321154998299	5.496501778775508	F
ilHamdulillA	451	12	4	4	a	-0.0	2.1585477907093464	F
ilHamdulillA	451	12	4	5	m	-0.0	4.948540095127711	F
ilHamdulillA	451	12	4	6	d	-0.0	4.6108746392695235	F
ilHamdulillA	451	12	4	7	u	-0.0	3.8614174223172717	F
ilHamdulillA	451	12	4	8	l	-0.0	2.7814094865160186	F
ilHamdulillA	451	12	4	9	i	-0.0	2.766574589070656	F
ilHamdulillA	451	12	4	10	l	-0.0	2.730601688651345	F
ilHamdulillA	451	12	4	11	l	-0.0	1.8377988145483646	F
ilHamdulillA	451	12	4	12	A	-0.0	1.1546435437374873	F
cArif	450	5	4	1	c	4.317284327986322	4.227421112109043	F
cArif	450	5	4	2	A	3.274397709373563	3.8939855055750163	F
cArif	450	5	4	3	r	1.3346953909612405	4.820214885470338	F
cArif	450	5	4	4	i	-0.0	2.798169823680633	F
cArif	450	5	4	5	f	-0.0	5.997666952598887	F
mafI$	441	5	5	1	m	3.3759090136657366	3.331579433390396	F
mafI$	441	5	5	2	a	1.0368484929758017	1.5141923339263639	F
mafI$	441	5	5	3	f	6.871062516472891	6.334672081368414	F
mafI$	441	5	5	4	I	0.163732386027157	5.253955274994488	F
mafI$	441	5	5	5	$	-0.0	5.813010641835086	F
ha	402	2	2	1	h	5.116969631829529	4.976599998365179	F
ha	402	2	2	2	a	5.012553523201499	1.5141923339263639	F
carfaB	397	6	6	1	c	4.306372432147614	4.227421112109043	F
carfaB	397	6	6	2	a	0.40206759533184305	1.5141923339263639	F
carfaB	397	6	6	3	r	5.036994207482202	4.820214885470338	F
carfaB	397	6	6	4	f	1.8405217859928034	6.523745255938288	F
carfaB	397	6	6	5	a	0.1483645163817019	2.0581231396716166	F
carfaB	397	6	6	6	B	-0.0	3.713576081007731	F
xalAS	397	5	5	1	x	6.644806024409733	6.27003283739581	F
xalAS	397	5	5	2	a	1.0636340030697247	1.5141923339263639	F
xalAS	397	5	5	3	l	1.7113237109090225	2.948664072668662	F
xalAS	397	5	5	4	A	0.5715759471062457	3.7631340028071705	F
xalAS	397	5	5	5	S	-0.0	6.160007358813207	F
ca$An	389	5	5	1	c	4.304733255458166	4.227421112109043	F
ca$An	389	5	5	2	a	0.401513140498632	1.5141923339263639	F
ca$An	389	5	5	3	$	5.798267049229645	4.663793865594396	F
ca$An	389	5	5	4	A	0.3032642506223266	3.7631340028071705	F
ca$An	389	5	5	5	n	-0.0	4.420935994831553	F
bacdEn	384	6	6	1	b	3.8834017004267194	3.8270314287340796	F
bacdEn	384	6	6	2	a	0.8971397721982931	1.5141923339263639	F
bacdEn	384	6	6	3	c	3.2066816163788965	3.750869769725375	F
bacdEn	384	6	6	4	d	0.7536765343741336	4.60453995115704	F
bacdEn	384	6	6	5	E	0.8517490414160576	6.214517490554467	F
bacdEn	384	6	6	6	n	-0.0	2.9411882398230254	F
cAyiz	375	5	5	1	c	4.30186964619028	4.227421112109043	F
cAyiz	375	5	5	2	A	3.1407356101758084	3.8939855055750163	F
cAyiz	375	5	5	3	y	5.66296501272243	4.219105657267918	F
cAyiz	375	5	5	4	i	-0.0	2.798169823680633	F
cAyiz	375	5	5	5	z	0.056583528366367424	6.647056103007439	F
barDu	367	5	5	1	b	3.8808519362996607	3.8270314287340796	F
barDu	367	5	5	2	a	0.8947851121531737	1.5141923339263639	F
barDu	367	5	5	3	r	5.225683856021348	4.820214885470338	F
barDu	367	5	5	4	D	2.841302253980942	7.048649343168743	F
barDu	367	5	5	5	u	0.06907838273905097	4.249878389138145	F
kunt	363	4	4	1	k	4.479505463349319	4.397702856767622	F
kunt	363	4	4	2	u	1.5636998208253292	4.010873103836747	F
kunt	363	4	4	3	n	3.914104085841093	3.576523862206714	F
kunt	363	4	4	4	t	1.531720479444177	4.901452199396422	F
yOm	362	3	3	1	y	4.084639615712028	4.023077996935026	F
yOm	362	3	3	2	O	4.493623274516041	7.603408824262704	F
yOm	362	3	3	3	m	-0.0	4.104431498616777	F
bitAc	361	5	5	1	b	3.879953250684251	3.8270314287340796	F
bitAc	361	5	5	2	i	1.8073549220576042	2.1074155831564583	F
bitAc	361	5	5	3	t	1.6475858134486738	4.091635893311689	F
bitAc	361	5	5	4	A	2.3648366863566532	3.7631340028071705	F
bitAc	361	5	5	5	c	0.3016556998611012	5.314714661186636	F
mA$i	356	4	4	1	m	3.3672349070097107	3.331579433390396	F
mA$i	356	4	4	2	A	4.973007933192764	3.8939855055750163	F
mA$i	356	4	4	3	$	1.101695397069351	4.663793865594396	F
mA$i	356	4	4	4	i	-0.0	2.798169823680633	F
A	352	1	1	1	A	9.136194877597656	7.819330465424222	F
in$ACallA	351	9	5	1	i	3.184487058465884	3.153909800975479	F
in$ACallA	351	9	5	2	n	2.1347487184883436	4.186609709630285	F
in$ACallA	351	9	5	3	$	7.234055338862028	4.663793865594396	F
in$ACallA	351	9	5	4	A	0.08770459995067713	3.7631340028071705	F
in$ACallA	351	9	5	5	C	-0.0	7.166505996111949	F
in$ACallA	351	9	5	6	a	-0.0	3.361782539084084	F
in$ACallA	351	9	5	7	l	-0.0	3.8542442811712943	F
in$ACallA	351	9	5	8	l	-0.0	2.7814094865160186	F
in$ACallA	351	9	5	9	A	-0.0	3.875191151383436	F
tAni	345	4	4	1	t	5.747759252008149	5.562247864914374	F
tAni	345	4	4	2	A	5.135745925513194	3.8939855055750163	F
tAni	345	4	4	3	n	0.26651497456875567	3.576523862206714	F
tAni	345	4	4	4	i	-0.0	2.798169823680633	F
xAliS	338	5	5	1	x	6.5824120090619145	6.27003283739581	F
xAliS	338	5	5	2	A	3.6230976296079276	3.8939855055750163	F
xAliS	338	5	5	3	l	0.8766175844947179	2.948664072668662	F
xAliS	338	5	5	4	i	0.34577483684173016	2.798169823680633	F
xAliS	338	5	5	5	S	0.1915776009858961	6.160007358813207	F
cala$An	333	7	6	1	c	4.2933163777464305	4.227421112109043	F
cala$An	333	7	6	2	a	0.3976746329482676	1.5141923339263639	F
cala$An	333	7	6	3	l	1.4309039047378649	2.948664072668662	F
cala$An	333	7	6	4	a	0.5051617895080366	2.1585477907093464	F
cala$An	333	7	6	5	$	2.327117650989926	5.813010641835086	F
cala$An	333	7	6	6	A	-0.0	6.194875022555296	F
cala$An	333	7	6	7	n	-0.0	4.338598206675165	F
wAHid	329	5	4	1	w	3.69894603607965	3.656660362060507	F
wAHid	329	5	4	2	A	5.592917515194173	3.8939855055750163	F
wAHid	329	5	4	3	H	0.7148718233155894	5.496501778775508	F
wAHid	329	5	4	4	i	-0.0	2.798169823680633	F
wAHid	329	5	4	5	d	-0.0	5.0989107847315465	F
humma	321	5	5	1	h	5.087495564946372	4.976599998365179	F
humma	321	5	5	2	u	1.4548955658130032	4.010873103836747	F
humma	321	5	5	3	m	7.148730779173189	4.104431498616777	F
humma	321	5	5	4	m	0.04425791968491453	5.053621301131269	F
humma	321	5	5	5	a	-0.0	2.0581231396716166	F
lEh	305	3	3	1	l	4.639271863293905	4.561990814572333	F
lEh	305	3	3	2	E	4.201890911511692	6.9348596932685735	F
lEh	305	3	3	3	h	-0.0	5.773878503768441	F
mumkin	300	6	5	1	m	3.3615546168034514	3.331579433390396	F
mumkin	300	6	5	2	u	4.62381843653818	4.010873103836747	F
mumkin	300	6	5	3	m	5.568474377932587	4.104431498616777	F
mumkin	300	6	5	4	k	0.051952079634721635	6.4446941271045395	F
mumkin	300	6	5	5	i	-0.0	2.6805268076332727	F
mumkin	300	6	5	6	n	-0.0	2.9411882398230254	F
ayy	299	3	3	1	a	3.2275309987037475	3.200563531881547	F
ayy	299	3	3	2	y	3.893975253991605	6.664337822905036	F
ayy	299	3	3	3	y	3.7420365837136282	4.219105657267918	F
mahu	292	4	4	1	m	3.3607453609821887	3.331579433390396	F
mahu	292	4	4	2	a	1.0193986308373757	1.5141923339263639	F
mahu	292	4	4	3	h	5.9189767861346665	5.773878503768441	F
mahu	292	4	4	4	u	0.4431706382629405	5.208270808165611	F
maSr	291	4	4	1	m	3.3606442427940104	3.331579433390396	F
maSr	291	4	4	2	a	1.0192835834554876	1.5141923339263639	F
maSr	291	4	4	3	S	7.048486873992337	6.9132701661334695	F
maSr	291	4	4	4	r	1.2630344058337937	5.188084370561152	F
qultilu	282	7	7	1	q	5.631932394152812	5.490047919397707	F
qultilu	282	7	7	2	u	2.057362404565844	4.010873103836747	F
qultilu	282	7	7	3	l	0.321365531011687	2.948664072668662	F
qultilu	282	7	7	4	t	0.6718981374924372	4.901452199396422	F
qultilu	282	7	7	5	i	0.7235865643650063	2.6805268076332727	F
qultilu	282	7	7	6	l	0.0995356735509144	3.207918060030895	F
qultilu	282	7	7	7	u	0.7184296427287786	3.8614174223172717	F
wala	277	4	4	1	w	3.6921654350655797	3.656660362060507	F
wala	277	4	4	2	a	2.4657172660121804	1.5141923339263639	F
wala	277	4	4	3	l	0.5280945219460252	2.948664072668662	F
wala	277	4	4	4	a	6.520197722023637	2.1585477907093464	F
mAmaB	277	5	5	1	m	3.359229492161315	3.331579433390396	F
mAmaB	277	5	5	2	A	4.726522412861369	3.8939855055750163	F
mAmaB	277	5	5	3	m	4.9277779620823425	4.104431498616777	F
mAmaB	277	5	5	4	a	0.08101468837305961	2.1585477907093464	F
mAmaB	277	5	5	5	B	-0.0	5.031372889885857	F
maca	272	4	4	1	m	3.358724632604874	3.331579433390396	F
maca	272	4	4	2	a	1.0171028087952498	1.5141923339263639	F
maca	272	4	4	3	c	2.4479323865321265	3.750869769725375	F
maca	272	4	4	4	a	3.6662626028230045	2.1585477907093464	F
Hadd	269	4	4	1	H	5.06780751274687	4.975572559716967	F
Hadd	269	4	4	2	a	0.9613911260996827	1.5141923339263639	F
Hadd	269	4	4	3	d	7.399455958079983	4.849328093912293	F
Hadd	269	4	4	4	d	0.06296395766430192	4.60453995115704	F
liCinn	266	6	6	1	l	4.629135846342847	4.561990814572333	F
liCinn	266	6	6	2	i	2.473121973555159	2.1074155831564583	F
liCinn	266	6	6	3	C	4.3264294871223035	7.391441177300911	F
liCinn	266	6	6	4	i	-0.0	2.798169823680633	F
liCinn	266	6	6	5	n	-0.0	4.420935994831553	F
liCinn	266	6	6	6	n	-0.0	2.9411882398230254	F
aw	261	2	2	1	a	3.224068796300516	3.200563531881547	F
aw	261	2	2	2	w	6.289789639532682	8.097976305289416	F
bacd	258	4	4	1	b	3.8646250403257203	3.8270314287340796	F
bacd	258	4	4	2	a	0.8799853115574698	1.5141923339263639	F
bacd	258	4	4	3	c	2.93150477715691	3.750869769725375	F
bacd	258	4	4	4	d	0.5727503112564171	4.60453995115704	F
masalan	249	7	5	1	m	3.3564050419691864	3.331579433390396	F
masalan	249	7	5	2	a	1.0144758854826825	1.5141923339263639	F
masalan	249	7	5	3	s	7.835599301422728	4.870609013999471	F
masalan	249	7	5	4	a	0.1537402339811074	2.1585477907093464	F
masalan	249	7	5	5	l	-0.0	3.9432996424318314	F
masalan	249	7	5	6	a	-0.0	3.361782539084084	F
masalan	249	7	5	7	n	-0.0	4.338598206675165	F
$iwayyaB	237	8	4	1	$	7.016786486147567	6.718484590815256	F
$iwayyaB	237	8	4	2	i	3.5377478623003245	2.1074155831564583	F
$iwayyaB	237	8	4	3	w	0.45555265901755776	4.260917962049665	F
$iwayyaB	237	8	4	4	a	-0.0	2.1585477907093464	F
$iwayyaB	237	8	4	5	y	-0.0	4.923557738570375	F
$iwayyaB	237	8	4	6	y	-0.0	4.150830689849275	F
$iwayyaB	237	8	4	7	a	-0.0	2.0874473803523794	F
$iwayyaB	237	8	4	8	B	-0.0	3.5238606197659545	F
kAnit	236	5	5	1	k	4.450303908068351	4.397702856767622	F
kAnit	236	5	5	2	A	2.820521565715014	3.8939855055750163	F
kAnit	236	5	5	3	n	0.35944710163844756	3.576523862206714	F
kAnit	236	5	5	4	i	1.9375359130533463	2.798169823680633	F
kAnit	236	5	5	5	t	-0.0	5.139885762892434	F
ahu	235	3	3	1	a	3.2217058414452144	3.200563531881547	F
ahu	235	3	3	2	h	1.4273265486970508	3.940158383694673	F
ahu	235	3	3	3	u	9.36495537848191	7.543980488942392	F
kullu	234	5	5	1	k	4.449849179284391	4.397702856767622	F
kullu	234	5	5	2	u	1.5048050291613067	4.010873103836747	F
kullu	234	5	5	3	l	1.379864361318979	2.948664072668662	F
kullu	234	5	5	4	l	-0.0	4.201204030977571	F
kullu	234	5	5	5	u	2.8339900485610707	4.249878389138145	F
lAzim	233	5	4	1	l	4.620619112389723	4.561990814572333	F
lAzim	233	5	4	2	A	5.09876970855236	3.8939855055750163	F
lAzim	233	5	4	3	z	0.7431441690953305	6.522685710579164	F
lAzim	233	5	4	4	i	-0.0	2.798169823680633	F
lAzim	233	5	4	5	m	-0.0	4.948540095127711	F
aSl	230	3	3	1	a	3.2212519767292447	3.200563531881547	F
aSl	230	3	3	2	S	7.178080450185855	8.623067350033173	F
aSl	230	3	3	3	l	0.10691520391651191	2.948664072668662	F
bAba	227	4	4	1	b	3.8600480305591978	3.8270314287340796	F
bAba	227	4	4	2	A	4.595606227657832	3.8939855055750163	F
bAba	227	4	4	3	b	4.973458212547508	4.439581467933721	F
bAba	227	4	4	4	a	0.07431832068983361	2.1585477907093464	F
cayzaB	224	6	6	1	c	4.271377194680727	4.227421112109043	F
cayzaB	224	6	6	2	a	0.39041112167233316	1.5141923339263639	F
cayzaB	224	6	6	3	y	4.297036919345652	4.219105657267918	F
cayzaB	224	6	6	4	z	0.39707095274939486	7.033289707159134	F
cayzaB	224	6	6	5	a	3.850856560694191	2.0581231396716166	F
cayzaB	224	6	6	6	B	0.08746284125033943	3.713576081007731	F
HagAt	222	5	5	1	H	5.0512334652603625	4.975572559716967	F
HagAt	222	5	5	2	a	0.9453916042278458	1.5141923339263639	F
HagAt	222	5	5	3	g	7.210149479051811	5.493261950239264	F
HagAt	222	5	5	4	A	0.08822718301173522	3.7631340028071705	F
HagAt	222	5	5	5	t	-0.0	5.139885762892434	F
fIha	222	4	4	1	f	4.7321994436421795	4.671696474591282	F
fIha	222	4	4	2	I	2.95550053983314	6.1700477199101105	F
fIha	222	4	4	3	h	5.078501973678718	5.773878503768441	F
fIha	222	4	4	4	a	0.11847346987985576	2.1585477907093464	F
qalli	218	5	5	1	q	5.598431300114822	5.490047919397707	F
qalli	218	5	5	2	a	0.8853354311910229	1.5141923339263639	F
qalli	218	5	5	3	l	2.014706498815025	2.948664072668662	F
qalli	218	5	5	4	l	1.5968366010094481	4.201204030977571	F
qalli	218	5	5	5	i	3.1115083152169905	2.6805268076332727	F
macraf$	204	7	6	1	m	3.3518797927751844	3.331579433390396	F
macraf$	204	7	6	2	a	1.0093768810007342	1.5141923339263639	F
macraf$	204	7	6	3	c	2.381605948675555	3.750869769725375	F
macraf$	204	7	6	4	r	6.464108105846771	5.188084370561152	F
macraf$	204	7	6	5	a	0.09575898280543069	2.0581231396716166	F
macraf$	204	7	6	6	f	-0.0	5.845509744961083	F
macraf$	204	7	6	7	$	-0.0	6.130396637255676	F
hinAk	203	5	5	1	h	5.045669755253946	4.976599998365179	F
hinAk	203	5	5	2	i	1.3338557430234907	2.1074155831564583	F
hinAk	203	5	5	3	n	1.266304588664026	3.576523862206714	F
hinAk	203	5	5	4	A	2.089551584978292	3.7631340028071705	F
hinAk	203	5	5	5	k	-0.0	5.566425295239526	F
kamAn	203	5	5	1	k	4.442820897971338	4.397702856767622	F
kamAn	203	5	5	2	a	3.518947599673661	1.5141923339263639	F
kamAn	203	5	5	3	m	2.944043594025985	4.104431498616777	F
kamAn	203	5	5	4	A	1.408084738637077	3.7631340028071705	F
kamAn	203	5	5	5	n	0.17386787091176778	4.420935994831553	F
intu	200	4	4	1	i	3.1712333311237875	3.153909800975479	F
intu	200	4	4	2	n	2.085329238914121	4.186609709630285	F
intu	200	4	4	3	t	0.8959443321380769	4.091635893311689	F
intu	200	4	4	4	u	7.054507418001547	5.208270808165611	F
Hatta	199	5	5	1	H	5.04319586759448	4.975572559716967	F
Hatta	199	5	5	2	a	0.9377612708672267	1.5141923339263639	F
